price,bedroom,bathroom,area(sqft),address,furnishing,completion_status,handover,project_name,propert_type
"8,400,000",5.0,6,8.702344075220351,GreenCommunity,0,1,2026.0,2,Villa
"1,969,499",1.0,1,6.661854740545311,BusinessBay,0,0,2026.25,10,Apartment
"520,000",0.5,1,6.238324625039508,JumeirahVillageCircle(JVC),0,1,2027.5,7,Apartment
"2,155,959",3.0,3,7.399398083331354,JebelAli,1,0,2027.25,6,Apartment
"57,500,000",4.0,5,8.880724576151456,PalmJumeirah,1,0,2026.75,23,Apartment
"1,300,000",0.5,1,6.493753839851686,BusinessBay,0,1,2027.75,21,Apartment
"950,000",1.0,2,6.762729506931879,Majan,0,0,2027.25,12,Apartment
"5,000,000",3.0,3,6.118097198041348,DubaiMarina,0,1,2026.25,8,Apartment
"1,350,000",1.0,2,6.3473892096560105,BusinessBay,1,0,2026.75,14,Apartment
"2,450,000",1.0,2,6.652863029353347,DowntownDubai,1,1,2028.75,5,Apartment
"1,966,777",2.0,3,7.402451520818244,AlFurjan,1,0,2026.5,29,Apartment
"963,445",1.0,2,6.664409020350408,Majan,0,0,2026.75,7,Apartment
"2,235,000",3.0,4,7.632885505395133,JumeirahVillageCircle(JVC),1,0,2026.75,10,Apartment
"3,600,000",5.0,5,7.7823903355874595,DAMACLagoons,0,0,2025.75,11,Townhouse
"9,451,275",5.0,6,8.657476736863293,Dubailand,0,0,2026.25,23,Villa
"1,415,888",2.0,2,6.86484777797086,TownSquare,1,0,2027.75,7,Apartment
"6,900,000",1.0,2,6.75343791859778,Za'abeel,1,1,2026.25,16,Apartment
"2,137,389",2.0,2,7.025538314638521,MotorCity,1,0,2028.75,6,Apartment
"1,559,600",3.0,4,7.213031659834869,DubaiLandResidenceComplex,0,0,2028.75,7,Apartment
"1,600,000",0.5,1,6.280395838960195,BusinessBay,0,1,2027.75,17,Apartment
"7,975,000",5.0,6,9.210440366976517,TheValleybyEmaar,0,0,2026.5,7,Villa
"590,000",0.5,1,5.8998973535824915,JumeirahVillageCircle(JVC),0,0,2025.75,4,Apartment
"5,875,000",1.0,2,7.020190708311925,BluewatersIsland,1,1,2026.5,70,Apartment
"1,000,000",1.0,2,6.473890696352274,JumeirahVillageCircle(JVC),1,1,2025.5,8,Apartment
"3,553,283",3.0,3,7.4109518755836366,Bukadra,0,0,2027.5,2,Apartment
"1,080,000",1.0,1,6.19644412779452,SobhaHartland,0,1,2025.5,8,Apartment
"1,600,000",0.5,1,6.280395838960195,BusinessBay,0,1,2026.75,17,Apartment
"1,750,000",1.0,2,6.660575149839686,JumeirahBeachResidence(JBR),1,1,2027.0,9,Apartment
"14,500,000",4.0,4,8.335911094196945,TheMeadows,0,1,2028.25,4,Villa
"1,770,000",3.0,5,7.540090320145325,DAMACHills2(AkoyabyDAMAC),0,1,2026.5,1,Townhouse
"2,308,000",1.0,2,6.620073206530356,BusinessBay,1,0,2029.75,27,Apartment
"1,173,000",1.0,1,6.679599185844383,JumeirahVillageCircle(JVC),0,0,2025.5,5,Apartment
"8,100,000",5.0,6,8.722091302389098,AlFurjan,0,1,2026.5,24,Villa
"2,150,000",2.0,3,7.035268599281097,JumeirahVillageCircle(JVC),0,1,2028.25,22,Apartment
"8,547,000",1.0,1,6.660575149839686,others,0,0,2030.5,3,Apartment
"1,685,000",3.0,2,7.05617528410041,Majan,0,1,2025.25,3,Apartment
"21,500,000",4.0,5,7.951911381854188,DowntownDubai,1,1,2026.75,11,Apartment
"638,000",0.5,1,6.111467339502679,DubaiStudioCity,1,0,2025.25,2,Apartment
"3,823,000",5.0,6,8.109224953089955,Dubailand,0,0,2028.0,20,Townhouse
"1,550,000",2.0,2,7.385851078125209,DubaiSportsCity,0,1,2028.25,43,Apartment
"4,250,000",4.0,4,7.558516743045645,AlFurjan,0,1,2026.75,21,Townhouse
"1,500,000",2.0,3,6.859614903654202,CultureVillage(JaddafWaterfront),1,1,2026.75,3,Apartment
"2,700,000",3.0,4,7.5766097669730375,TheValleybyEmaar,0,0,2027.5,22,Townhouse
"2,900,000",3.0,4,7.491087593534876,JumeirahGolfEstates,0,1,2025.25,16,Apartment
"2,650,000",2.0,2,6.947937068614969,DubaiHillsEstate,1,0,2028.75,4,Apartment
"850,000",0.5,1,6.018593214496234,DubaiSciencePark,0,0,2026.0,11,Apartment
"649,999",0.5,1,6.270988431858299,DAMACHills,0,1,2027.0,9,Apartment
"550,000",0.5,1,6.0112671744041615,DAMACHills,0,1,2026.75,9,Apartment
"650,000",0.5,1,6.045005314036012,JumeirahVillageCircle(JVC),1,1,2027.0,6,Apartment
"3,500,000",1.0,2,6.887552571664617,UmmSuqeim,1,0,2026.75,8,Apartment
"2,800,000",2.0,3,6.97166860472579,DubaiMarina,0,0,2027.25,6,Apartment
"1,026,000",1.0,2,6.688354713946762,JumeirahVillageCircle(JVC),1,0,2027.5,15,Apartment
"2,600,000",0.5,1,6.6895992691789665,AlJaddaf,0,0,2025.5,4,Apartment
"679,000",0.5,1,6.161207321695077,DAMACHills,1,1,2027.75,7,Apartment
"2,300,000",3.0,4,7.57353126274595,DubaiSouth,0,1,2026.5,5,Villa
"598,000",0.5,1,6.0063531596017325,Arjan,1,1,2022.75,10,Apartment
"7,490,000",5.0,5,8.773229786032473,AlFurjan,0,1,2024.75,23,Villa
"1,150,000",1.0,2,6.839476438228843,GreenCommunity,0,1,2025.0,39,Apartment
"2,850,000",2.0,2,6.939253946041508,DowntownDubai,1,1,2026.5,4,Apartment
"2,949,888",2.0,2,7.195937226475569,DowntownDubai,0,1,2027.0,6,Apartment
"1,562,000",2.0,3,7.382124365737512,DubaiProductionCity(IMPZ),0,0,2028.25,43,Apartment
"1,800,000",1.0,2,6.782192056006791,SobhaHartland,0,0,2025.75,9,Apartment
"5,350,000",3.0,4,7.578145472419466,UmmSuqeim,0,0,2026.0,6,Apartment
"3,733,204",4.0,4,7.753623546559746,MotorCity,0,0,2027.75,10,Apartment
"29,000,000",5.0,8,9.037652264150466,Bukadra,0,1,2026.5,1,Villa
"1,496,647",1.0,2,6.706862336602747,DubaiLandResidenceComplex,0,0,2028.5,12,Apartment
"450,000",0.5,1,6.091309882077698,DubaiSportsCity,1,1,2025.5,5,Apartment
"1,600,000",2.0,2,6.98933526597456,DubaiMarina,1,1,2026.25,16,Apartment
"1,900,000",1.0,2,6.717804695023691,DubaiMaritimeCity,0,0,2025.5,2,Apartment
"1,971,567",2.0,2,7.080026499922591,MotorCity,0,0,2027.75,10,Apartment
"440,000",0.5,1,6.16541785423142,DubaiInvestmentPark(DIP),0,1,2027.25,9,Apartment
"2,560,000",4.0,5,7.729295674310482,DAMACLagoons,0,0,2025.5,2,Villa
"18,000,000",4.0,5,8.464425125877582,TheMeadows,0,1,2026.25,1,Villa
"725,000",0.5,1,5.958424693029782,MeydanCity,1,1,2025.25,13,Apartment
"1,050,000",1.0,2,6.536691597591305,JumeirahVillageTriangle(JVT),1,1,2025.75,8,Apartment
"1,311,000",2.0,2,6.877296071497429,DAMACHills2(AkoyabyDAMAC),0,0,2027.25,26,Apartment
"2,850,000",3.0,4,7.751475318021456,others,0,1,2026.75,8,Villa
"2,300,000",3.0,4,7.67368812926773,TheValleybyEmaar,0,0,2027.0,5,Townhouse
"850,000",1.0,2,7.01211529430638,DubaiSportsCity,0,1,2025.0,9,Apartment
"950,000",1.0,2,6.762729506931879,Majan,0,0,2027.25,12,Apartment
"6,500,000",2.0,3,7.407924322559599,DowntownDubai,1,1,2026.25,11,Apartment
"2,450,000",2.0,4,7.217443431696533,DIFC,0,1,2026.5,29,Apartment
"5,000,000",2.0,2,7.2456550675945355,AlWasl,0,1,2027.25,9,Apartment
"1,991,891",1.0,2,6.841615476477592,Bukadra,0,0,2027.75,17,Apartment
"944,524",1.0,1,6.650279048587422,DubaiProductionCity(IMPZ),0,0,2027.25,9,Apartment
"4,304,444",3.0,4,7.519149957669823,DubaiIslands,1,0,2026.75,6,Apartment
"1,842,888",2.0,3,7.312553498102598,DubaiSportsCity,0,0,2027.75,26,Apartment
"6,900,000",1.0,2,6.75343791859778,Za'abeel,1,1,2027.25,14,Apartment
"2,750,000",3.0,4,7.233455418621439,ArabianRanches3,0,1,2026.75,14,Townhouse
"3,500,000",1.0,2,6.887552571664617,UmmSuqeim,1,0,2026.75,8,Apartment
"3,900,000",3.0,5,7.9724660159745655,DubaiSouth,0,1,2024.75,31,Villa
"1,172,353",1.0,1,6.421622267806518,JumeirahVillageCircle(JVC),0,0,2027.0,14,Apartment
"855,000",0.5,1,6.030685260261263,AlJaddaf,0,0,2026.0,7,Apartment
"11,300,000",4.0,5,9.229063985974285,TheOasisbyEmaar,0,0,2027.75,6,Villa
"2,650,000",1.0,1,6.68586094706836,DubaiHarbour,0,0,2025.75,2,Apartment
"24,000,000",5.0,5,9.233470789365038,NadAlSheba,0,1,2025.25,13,Villa
"900,000",1.0,2,6.786716950605081,Liwan,0,1,2026.75,1,Apartment
"9,451,275",5.0,6,8.657476736863293,Dubailand,0,0,2026.25,23,Villa
"6,199,999",6.0,5,8.427924723658055,DAMACLagoons,0,0,2025.5,9,Villa
"1,700,000",2.0,3,7.087573705557973,JumeirahVillageCircle(JVC),0,0,2025.5,1,Apartment
"975,000",0.5,1,5.916202062607435,DubaiMarina,0,1,2029.0,1,Apartment
"3,050,000",2.0,3,7.2868764117507,Bukadra,0,0,2027.75,50,Apartment
"2,500,000",4.0,3,7.346655163176539,DAMACLagoons,0,0,2025.5,5,Townhouse
"2,305,000",1.0,2,6.625392368007956,BusinessBay,1,0,2028.25,7,Apartment
"980,000",1.0,2,6.621405651764134,DubaiInvestmentPark(DIP),0,0,2027.75,2,Apartment
"4,124,540",1.0,2,7.072421900537371,DowntownDubai,0,0,2027.75,3,Apartment
"1,300,000",0.5,1,6.073044534100405,BusinessBay,0,0,2027.0,6,Apartment
"1,500,000",1.0,2,6.569481420414296,BusinessBay,0,0,2024.75,20,Apartment
"7,299,999",3.0,3,7.570443252057374,DowntownDubai,0,1,2026.75,28,Apartment
"4,950,000",3.0,4,7.370860166536716,DowntownDubai,1,1,2027.25,6,Apartment
"3,200,000",4.0,5,8.201111644442758,TheValleybyEmaar,0,0,2027.5,22,Townhouse
"1,250,000",1.0,2,6.720220155135295,Arjan,0,0,2024.75,4,Apartment
"3,550,000",5.0,4,8.065893546964274,DAMACLagoons,1,0,2026.75,6,Townhouse
"1,199,000",1.0,1,6.71901315438526,AlFurjan,1,1,2024.75,2,Apartment
"1,750,000",1.0,2,6.923628628138427,DIFC,1,1,2026.75,8,Apartment
"3,200,000",2.0,3,7.052721049232323,DowntownDubai,1,1,2026.0,3,Apartment
"849,999",1.0,1,6.343880434126331,Arjan,1,0,2025.25,5,Apartment
"400,000",0.5,1,5.91350300563827,DubaiProductionCity(IMPZ),0,1,2026.5,5,Apartment
"1,399,999",1.0,2,7.181591944611865,DAMACHills,1,1,2024.75,20,Apartment
"4,500,000",4.0,4,7.917536353943631,DubaiSouth,0,0,2026.25,22,Townhouse
"1,125,034",1.0,1,6.988413181999592,DubaiLandResidenceComplex,0,1,2026.25,9,Apartment
"4,699,415",2.0,3,7.280008252884188,BusinessBay,1,0,2029.0,24,Apartment
"500,000",1.0,2,6.47543271670409,InternationalCity,0,1,2027.75,2,Apartment
"800,000",1.0,1,6.297109319933935,JumeirahLakeTowers(JLT),0,0,2026.25,9,Apartment
"570,000",0.5,1,6.0112671744041615,DAMACHills,0,1,2026.5,4,Apartment
"1,250,000",2.0,3,7.228388451573604,DubaiSiliconOasis(DSO),0,1,2026.25,3,Apartment
"1,600,000",2.0,2,7.1808311990445555,JumeirahVillageCircle(JVC),0,1,2027.25,9,Apartment
"1,250,000",1.0,1,6.54965074223381,DubaiMarina,1,1,2026.75,3,Apartment
"4,350,000",2.0,3,7.251344983372214,DowntownDubai,0,0,2026.75,8,Apartment
"981,498",0.5,1,6.052089168924417,JumeirahVillageCircle(JVC),0,0,2024.75,11,Apartment
"2,432,000",1.0,1,6.71295620067707,BusinessBay,0,0,2027.0,4,Apartment
"1,020,000",1.0,1,6.508769136971682,JumeirahVillageCircle(JVC),0,1,2025.25,70,Apartment
"2,736,842",4.0,5,7.711996507047669,JumeirahVillageTriangle(JVT),1,0,2026.75,4,Apartment
"2,457,500",2.0,3,7.1693500166706,DubaiIslands,0,0,2026.75,6,Apartment
"12,500,000",4.0,6,8.62604759632832,DubaiMarina,0,1,2025.5,9,Villa
"1,331,926",2.0,3,7.055312843339752,DubaiLandResidenceComplex,0,0,2028.75,5,Apartment
"570,000",1.0,1,6.1779441140506,Dubailand,0,1,2026.25,1,Apartment
"799,999",0.5,1,6.169610732491456,BusinessBay,1,1,2026.75,10,Apartment
"3,789,000",3.0,4,7.591357046698551,Dubailand,0,0,2027.5,2,Apartment
"3,200,000",2.0,2,7.2909747781429814,JumeirahBeachResidence(JBR),0,1,2026.25,16,Apartment
"1,600,000",2.0,3,6.633318433280377,DubaiMarina,0,1,2026.25,16,Apartment
"900,000",1.0,1,6.3578422665081,BusinessBay,0,1,2027.5,7,Apartment
"3,299,000",3.0,4,7.696667081526462,JumeirahVillageTriangle(JVT),1,0,2026.75,4,Apartment
"1,550,000",1.0,1,6.53813982376767,DubaiCreekHarbour,0,1,2025.75,2,Apartment
"4,570,000",2.0,2,7.471363088187097,AlWasl,0,1,2027.0,9,Apartment
"11,000,000",4.0,5,8.676246121270838,TilalAlGhaf,0,0,2026.5,6,Villa
"3,500,000",2.0,3,7.087573705557973,DubaiMaritimeCity,0,0,2027.0,5,Apartment
"2,450,000",2.0,3,6.836259277277067,Bukadra,0,0,2027.75,50,Apartment
"3,000,000",3.0,4,7.5953872788539725,TheValleybyEmaar,0,1,2026.75,5,Townhouse
"676,614",0.5,1,5.973809611869261,DubaiSportsCity,0,0,2026.25,8,Apartment
"1,260,000",1.0,2,6.762729506931879,JumeirahVillageCircle(JVC),0,1,2028.25,9,Apartment
"8,252,000",3.0,3,7.557472901614746,DubaiHarbour,0,0,2025.75,4,Apartment
"335,000",0.5,1,6.171700597410915,InternationalCity,0,1,2027.0,7,Apartment
"1,250,000",1.0,1,6.51471269087253,DAMACHills,0,0,2027.0,2,Apartment
"3,247,000",2.0,2,7.313220387090301,JumeirahLakeTowers(JLT),1,0,2028.75,4,Apartment
"850,000",0.5,1,6.028278520230698,JumeirahVillageCircle(JVC),0,1,2025.75,8,Apartment
"6,608,000",3.0,4,7.853216388156072,DubaiMarina,0,1,2026.75,8,Apartment
"1,150,000",1.0,2,6.81783057145415,JumeirahVillageCircle(JVC),0,0,2026.25,1,Apartment
"3,812,000",5.0,6,8.109224953089955,Dubailand,0,0,2028.0,20,Townhouse
"7,500,000",3.0,4,7.6783263565068856,PalmJumeirah,1,1,2026.0,2,Apartment
"1,220,000",0.5,1,6.206575926724928,Bukadra,0,0,2027.75,17,Apartment
"6,999,000",3.0,5,7.713784616598755,BusinessBay,1,1,2027.0,21,Apartment
"1,567,665",1.0,2,6.548219102762372,Bukadra,0,0,2027.75,10,Apartment
"950,000",1.0,2,6.878326468291325,DubaiSportsCity,0,0,2026.0,3,Apartment
"3,240,000",5.0,6,8.064321960910803,Dubailand,0,0,2028.75,7,Townhouse
"1,600,000",2.0,3,6.633318433280377,DubaiMarina,0,1,2025.0,7,Apartment
"8,677,000",4.0,6,8.10711747075039,DubaiMarina,0,0,2028.25,7,Apartment
"3,750,000",2.0,3,7.44600149832412,AlSufouh,0,0,2025.0,7,Apartment
"1,100,000",0.5,1,5.808142489980444,MeydanCity,1,0,2025.0,17,Apartment
"1,969,499",1.0,1,6.661854740545311,BusinessBay,0,0,2026.25,10,Apartment
"2,525,000",2.0,3,7.010311867307229,JumeirahLakeTowers(JLT),1,0,2027.75,6,Apartment
"9,451,275",5.0,6,8.657476736863293,Dubailand,0,0,2026.25,23,Villa
"1,275,000",1.0,2,6.858565034791365,JumeirahVillageCircle(JVC),0,1,2025.0,39,Apartment
"2,250,000",1.0,2,6.807934943699926,JumeirahLakeTowers(JLT),1,1,2027.25,4,Apartment
"1,341,529",2.0,2,7.026426808699636,DubaiSouth,0,0,2025.25,13,Apartment
"3,100,000",3.0,3,7.385230923066573,DubaiHillsEstate,0,1,2029.75,27,Apartment
"975,000",1.0,2,6.602587892189336,JumeirahVillageCircle(JVC),0,1,2024.75,17,Apartment
"8,677,000",4.0,5,8.10711747075039,DubaiMarina,0,0,2028.25,7,Apartment
"950,000",0.5,1,6.042632833682381,BusinessBay,1,1,2029.75,3,Apartment
"1,200,000",0.5,1,5.805134968916488,PalmJumeirah,1,1,2025.0,11,Apartment
"982,750",0.5,1,6.251903883165888,JumeirahVillageCircle(JVC),1,0,2027.25,19,Apartment
"1,116,971",2.0,3,7.018401799069201,DubaiInvestmentPark(DIP),0,0,2026.0,3,Apartment
"1,080,000",1.0,1,6.19644412779452,SobhaHartland,0,1,2025.5,8,Apartment
"2,106,000",1.0,2,6.930494765951626,BusinessBay,0,0,2026.75,4,Apartment
"11,000,000",4.0,5,8.374707543119483,JumeirahPark,0,1,2025.75,15,Villa
"1,700,000",2.0,2,6.949856455000773,DubaiSciencePark,1,0,2027.5,3,Apartment
"1,550,000",2.0,2,7.385851078125209,DubaiSportsCity,0,1,2028.25,43,Apartment
"3,400,000",2.0,3,7.305860032684009,DowntownDubai,0,1,2024.75,6,Apartment
"2,700,000",2.0,4,7.43307534889858,JumeirahLakeTowers(JLT),0,1,2026.75,39,Apartment
"940,000",2.0,2,7.148345743900068,DubaiLandResidenceComplex,0,1,2027.25,2,Apartment
"4,900,000",3.0,3,7.737616282857904,ArabianRanches,0,1,2025.75,3,Villa
"3,230,000",3.0,3,7.777373602657861,Reem,0,1,2024.75,11,Villa
"2,010,000",2.0,3,6.8658910748834385,AlSatwa,0,0,2026.5,6,Apartment
"749,999",0.5,1,6.059123195581797,BusinessBay,0,1,2026.5,1,Apartment
"1,937,000",1.0,2,6.7650389767805414,DubaiIslands,0,0,2028.25,3,Apartment
"3,000,000",3.0,5,7.876258882303226,DubaiMarina,0,1,2028.0,1,Apartment
"8,990,000",2.0,3,7.425357887027151,PalmJumeirah,1,1,2027.25,4,Apartment
"1,290,000",1.0,2,6.54965074223381,Majan,1,0,2027.25,35,Apartment
"1,318,000",4.0,5,8.096512917501594,DubaiInvestmentPark(DIP),0,0,2025.75,10,Townhouse
"1,099,888",0.5,1,5.966146739123692,BusinessBay,0,0,2024.5,9,Apartment
"1,100,000",0.5,1,6.504288173536645,BusinessBay,1,1,2027.25,25,Apartment
"1,540,000",2.0,3,7.201916317531627,DubaiSportsCity,0,0,2026.5,8,Apartment
"1,350,000",1.0,2,6.879355804460439,DubaiMarina,1,1,2026.5,2,Apartment
"1,800,000",1.0,2,6.782192056006791,SobhaHartland,0,0,2025.75,9,Apartment
"770,000",1.0,2,6.78897174299217,JumeirahVillageCircle(JVC),0,1,2027.25,19,Apartment
"3,250,000",2.0,3,7.4133673356952405,JumeirahLakeTowers(JLT),1,1,2025.25,9,Apartment
"1,050,000",1.0,2,6.80128303447162,Majan,0,1,2024.5,7,Apartment
"516,499",1.0,2,6.75343791859778,DubaiInvestmentPark(DIP),0,0,2025.75,20,Apartment
"1,109,000",1.0,2,6.838405200847344,DubaiProductionCity(IMPZ),0,0,2028.25,43,Apartment
"5,199,999",3.0,4,8.07153089355666,others,0,1,2026.5,1,Villa
"2,450,000",4.0,5,7.731053144007127,DAMACLagoons,0,0,2025.5,4,Villa
"2,673,527",3.0,5,7.395721608602045,MotorCity,0,0,2027.75,10,Apartment
"2,499,999",1.0,2,6.993932975223189,DowntownDubai,0,1,2027.25,9,Apartment
"2,000,000",1.0,2,6.602587892189336,DubaiMarina,1,0,2025.25,3,Apartment
"9,451,275",5.0,6,8.657476736863293,Dubailand,0,0,2026.25,23,Villa
"3,200,000",5.0,5,7.830822995135316,DAMACHills2(AkoyabyDAMAC),1,0,2027.0,3,Villa
"2,500,000",2.0,3,7.471363088187097,DubaiSouth,0,1,2026.25,8,Villa
"10,000,000",4.0,6,8.09559870137819,MohammedBinRashidCity,1,1,2028.75,6,Villa
"1,100,000",0.5,1,5.811140992976701,MeydanCity,1,0,2025.0,17,Apartment
"2,500,000",1.0,2,7.00397413672268,BusinessBay,0,1,2026.75,28,Apartment
"2,150,000",2.0,3,7.035268599281097,JumeirahVillageCircle(JVC),0,1,2028.25,22,Apartment
"2,380,888",2.0,2,7.1846291527173145,MinaRashid,0,0,2027.5,1,Apartment
"19,457,000",5.0,8,8.97979449089521,others,1,0,2028.0,4,Villa
"1,550,000",1.0,2,6.593044534142437,BusinessBay,0,1,2027.25,9,Apartment
"3,250,000",2.0,3,7.4133673356952405,JumeirahLakeTowers(JLT),1,1,2027.25,13,Apartment
"3,250,000",2.0,2,6.999422467507961,DubaiCreekHarbour,1,1,2025.0,1,Apartment
"3,000,000",2.0,2,7.136483208590247,others,0,0,2028.25,2,Apartment
"1,416,551",2.0,2,6.9957661563048505,JebelAli,1,0,2027.25,6,Apartment
"384,000",0.5,1,5.973809611869261,DubaiInvestmentPark(DIP),1,0,2026.25,9,Apartment
"2,650,000",1.0,2,6.697034247666484,DubaiHarbour,0,0,2024.25,3,Apartment
"3,200,000",5.0,6,7.771067086065406,DAMACLagoons,1,0,2025.75,3,Apartment
"1,700,000",2.0,1,6.61472560020376,DubaiHillsEstate,0,1,2027.5,7,Apartment
"405,000",1.0,2,6.608000625296087,InternationalCity,0,1,2027.0,5,Apartment
"1,750,000",1.0,2,6.74993119378857,others,0,1,2026.5,3,Apartment
"5,650,000",3.0,3,7.1693500166706,DubaiHarbour,0,0,2027.0,7,Apartment
"2,100,000",1.0,2,6.92461239604856,DubaiHillsEstate,0,0,2025.75,2,Apartment
"975,000",2.0,2,6.8658910748834385,DubaiSportsCity,0,1,2027.25,2,Apartment
"599,999",1.0,1,6.760414691083428,DubaiLandResidenceComplex,0,1,2027.75,12,Apartment
"2,881,000",5.0,6,7.830822995135316,DAMACHills2(AkoyabyDAMAC),0,1,2026.0,2,Villa
"4,368,494",2.0,3,7.803843303538772,RasAlKhor,0,0,2026.75,4,Apartment
"1,991,891",1.0,2,6.841615476477592,Bukadra,0,0,2027.75,17,Apartment
"3,000,000",1.0,1,6.62273632394984,DowntownDubai,1,0,2022.75,3,Apartment
"7,942,044",4.0,4,8.287025025165063,MohammedBinRashidCity,0,0,2027.75,29,Villa
"1,290,000",2.0,2,6.9874902470009905,DAMACHills2(AkoyabyDAMAC),0,0,2027.25,26,Apartment
"530,000",0.5,1,6.1092475827643655,DubaiSouth,1,1,2026.75,11,Apartment
"1,590,000",2.0,3,7.1204443723924875,Arjan,1,0,2025.5,7,Apartment
"15,990,000",5.0,6,9.061492275239766,JumeirahPark,0,1,2028.25,12,Villa
"3,450,000",5.0,6,8.11552088154677,DAMACLagoons,0,0,2025.5,21,Townhouse
"1,800,000",2.0,3,7.1204443723924875,WaslGate,0,0,2027.5,7,Apartment
"940,000",1.0,2,6.7464121285733745,Majan,0,0,2026.5,4,Apartment
"4,287,088",2.0,3,7.416979621381154,BusinessBay,0,1,2026.25,23,Apartment
"3,000,000",3.0,4,7.5953872788539725,TheValleybyEmaar,0,1,2026.75,5,Townhouse
"1,100,000",1.0,2,6.583409222158765,JumeirahLakeTowers(JLT),0,1,2029.25,5,Apartment
"16,450,000",5.0,6,9.24319470884713,TheOasisbyEmaar,0,0,2028.25,4,Villa
"3,400,000",4.0,4,8.060224240440958,TheValleybyEmaar,0,0,2025.75,15,Villa
"1,430,000",2.0,3,7.1316985104669115,DubaiLandResidenceComplex,0,0,2028.75,5,Apartment
"2,195,000",1.0,2,6.748759547491679,BusinessBay,0,0,2027.0,2,Apartment
"747,000",0.5,1,5.937536205082426,DubaiSiliconOasis(DSO),1,0,2027.75,9,Apartment
"620,000",2.0,3,7.1785454837637,DubaiInvestmentPark(DIP),1,0,2026.25,9,Apartment
"3,700,000",3.0,5,7.955775781534187,DubaiSouth,1,1,2026.75,21,Townhouse
"9,451,275",5.0,6,8.657476736863293,Dubailand,0,0,2026.25,23,Villa
"14,499,888",4.0,4,8.787678239039497,CultureVillage(JaddafWaterfront),0,1,2026.25,33,Apartment
"720,000",0.5,1,5.991464547107982,Arjan,0,1,2028.75,17,Apartment
"2,948,888",3.0,4,7.80710329012598,TheValleybyEmaar,0,0,2028.5,2,Townhouse
"5,400,000",2.0,2,7.010311867307229,DubaiHarbour,0,0,2028.0,3,Apartment
"1,858,000",3.0,4,7.5406215286571525,DAMACHills2(AkoyabyDAMAC),0,1,2026.75,11,Villa
"16,450,000",5.0,6,9.24319470884713,TheOasisbyEmaar,0,0,2028.25,4,Villa
"1,400,000",2.0,3,6.882437470997847,TownSquare,0,0,2026.5,9,Apartment
"920,000",1.0,2,6.327936783729195,JumeirahVillageTriangle(JVT),0,0,2026.75,6,Apartment
"1,289,000",1.0,2,6.63200177739563,AlSatwa,1,0,2026.75,1,Apartment
"2,157,000",4.0,5,7.773173680482536,Dubailand,0,0,2027.75,5,Townhouse
"750,000",0.5,1,5.707110264748875,MeydanCity,0,1,2029.0,24,Apartment
"415,000",1.0,2,6.612041034833092,InternationalCity,0,1,2025.0,5,Apartment
"680,000",0.5,1,6.030685260261263,JumeirahLakeTowers(JLT),0,0,2025.75,17,Apartment
"3,000,000",2.0,3,7.751475318021456,MeydanCity,0,1,2027.75,21,Apartment
"2,300,000",1.0,1,6.6052979209482015,UmmSuqeim,0,0,2024.75,4,Apartment
"23,975,000",6.0,6,9.21024036697585,DubaiSportsCity,0,1,2025.75,8,Villa
"1,700,000",2.0,2,6.949856455000773,DubaiSciencePark,1,0,2027.5,3,Apartment
"560,000",0.5,1,5.82600010738045,DubaiSportsCity,1,1,2026.75,13,Apartment
"3,120,000",2.0,3,7.4360278163518485,TheSprings,0,1,2029.75,3,Villa
"2,450,000",1.0,2,6.984716320118266,DubaiMarina,1,1,2027.0,1,Apartment
"14,696,888",4.0,6,8.89521858376562,TheOasisbyEmaar,0,0,2029.5,3,Villa Compound
"1,880,000",3.0,3,7.519692404116539,Majan,1,0,2027.25,35,Apartment
"600,000",0.5,1,6.0844994130751715,JumeirahVillageCircle(JVC),1,1,2026.75,28,Apartment
"702,000",0.5,1,6.023447592961033,Liwan,0,0,2028.25,9,Apartment
"1,399,999",1.0,2,6.665683717782408,DAMACHills,0,0,2027.0,2,Apartment
"3,850,000",2.0,3,7.309212365692763,DubaiHillsEstate,0,1,2025.75,3,Apartment
"3,110,888",2.0,2,7.16703787691222,MinaRashid,0,0,2028.75,2,Apartment
"799,999",0.5,1,6.169610732491456,BusinessBay,1,1,2026.75,10,Apartment
"15,000,000",6.0,8,8.614501373883236,MeydanCity,0,1,2025.0,5,Villa
"960,000",1.0,2,6.452048954437226,JumeirahVillageCircle(JVC),0,1,2026.75,15,Apartment
"2,400,000",2.0,3,7.2254814727822945,DowntownDubai,1,1,2027.75,4,Apartment
"2,750,000",2.0,3,7.0967213784947605,DubaiHillsEstate,0,0,2028.25,1,Apartment
"3,800,000",2.0,3,7.198183577101943,DowntownDubai,0,1,2026.75,3,Apartment
"2,150,000",2.0,3,7.035268599281097,JumeirahVillageCircle(JVC),0,1,2028.25,22,Apartment
"2,850,000",3.0,4,7.751475318021456,others,0,1,2026.75,8,Villa
"3,207,500",3.0,4,7.465082736399547,DubaiIslands,0,0,2026.75,6,Apartment
"1,357,822",2.0,2,6.932447891572509,DubaiSouth,1,0,2025.25,13,Apartment
"1,991,891",1.0,2,6.841615476477592,Bukadra,0,0,2027.75,17,Apartment
"1,850,000",3.0,4,7.4770384723196965,DubaiSportsCity,1,0,2027.75,26,Apartment
"2,650,000",1.0,1,6.610696044717759,DubaiHarbour,0,1,2027.75,11,Apartment
