price,bedroom,bathroom,area(sqft),address,furnishing,completion_status,handover,project_name,propert_type
15.394489469099211,4.0,6,8.176672771948455,DubaiSouth,0,0,2025.0,12,Villa
14.077875591662238,0.5,1,6.7464121285733745,BusinessBay,1,1,2028.0,12,Apartment
14.009699748325493,1.0,1,6.697034247666484,WaslGate,0,0,2026.25,16,Apartment
14.316286451937186,1.0,1,6.486160788944089,DubaiHillsEstate,0,1,2024.75,8,Apartment
14.345550989235415,1.0,2,6.507277712385012,BusinessBay,1,0,2025.25,6,Apartment
14.149838354058456,2.0,3,6.982862751468942,DubaiInvestmentPark(DIP),1,0,2028.25,2,Apartment
14.827111833279051,2.0,3,7.095893221097532,SobhaHartland,0,1,2026.0,22,Apartment
13.790853044757911,0.5,1,6.285998094508865,JumeirahVillageCircle(JVC),1,0,2025.5,9,Apartment
14.22097566607244,1.0,1,6.415096959171596,DubaiMarina,1,1,2027.75,15,Apartment
15.382821875256676,2.0,3,7.234177179749849,AlWasl,0,0,2027.0,4,Apartment
14.193605154442224,1.0,2,7.189922170745808,Arjan,0,0,2027.75,11,Apartment
14.711598990684092,2.0,2,7.037905963447182,BurDubai,0,0,2026.75,12,Apartment
14.267859888103402,2.0,3,7.382124365737512,DubaiProductionCity(IMPZ),0,0,2028.25,42,Apartment
13.73202133453934,1.0,2,6.45833828334479,DubaiProductionCity(IMPZ),0,1,2024.75,26,Apartment
14.88022163978423,2.0,2,7.0431599159883405,AlSufouh,0,0,2026.0,11,Apartment
14.731801689838349,1.0,2,7.00397413672268,BusinessBay,0,1,2026.75,31,Apartment
15.76142084987672,4.0,6,8.304742269640771,AlFurjan,0,1,2027.75,19,Villa
13.527829818844937,0.5,1,5.707110264748875,MeydanCity,0,1,2026.75,7,Apartment
15.068273812173887,1.0,2,6.887552571664617,UmmSuqeim,1,0,2026.75,6,Apartment
14.143375140509722,0.5,1,6.126869184114185,BusinessBay,1,0,2026.75,9,Apartment
14.648420115681892,1.0,1,6.6052979209482015,UmmSuqeim,0,0,2024.75,5,Apartment
13.710151153416941,1.0,1,6.173786103901937,JumeirahVillageTriangle(JVT),1,0,2027.0,9,Apartment
14.070153551531353,1.0,2,6.54965074223381,Majan,1,0,2027.25,41,Apartment
15.72505321099685,4.0,4,8.031060180240619,DubaiCreekHarbour,1,1,2028.5,4,Apartment
15.919644834185693,3.0,3,7.690286020676768,UmmSuqeim,0,0,2026.25,1,Apartment
17.479072229734946,3.0,4,8.490027523343468,PalmJumeirah,0,0,2026.75,26,Apartment
13.758941264676379,1.0,2,6.464588303689961,JumeirahVillageCircle(JVC),0,1,2025.5,7,Apartment
13.629182184591333,1.0,1,6.728628613084702,Arjan,1,1,2027.75,1,Apartment
14.186384911433706,1.0,2,6.679599185844383,MohammedBinRashidCity,1,1,2029.0,27,Apartment
13.457407451830088,0.5,1,6.1224928095143865,DubaiStudioCity,1,0,2025.75,1,Apartment
14.151983508870947,2.0,3,7.228388451573604,DubaiSportsCity,0,0,2026.0,6,Apartment
14.731801689838349,3.0,4,7.529406457837013,BusinessBay,1,1,2025.75,75,Apartment
15.176487367510099,3.0,5,7.9724660159745655,DubaiSouth,0,1,2024.75,26,Villa
14.300483461475142,2.0,3,7.113956109566034,DubaiLandResidenceComplex,1,0,2027.75,1,Apartment
14.626441218624949,2.0,3,7.048386408721883,Bukadra,0,0,2027.75,57,Apartment
13.337474757021274,0.5,1,6.091309882077698,DubaiProductionCity(IMPZ),1,1,2027.25,6,Apartment
14.043612197619463,1.0,2,6.831953565565855,Arjan,0,0,2027.75,11,Apartment
13.415034483903348,0.5,1,5.817111159963204,JumeirahVillageCircle(JVC),0,0,2025.5,9,Apartment
14.24729362374025,2.0,3,7.215239978730097,JumeirahVillageCircle(JVC),0,0,2026.0,3,Apartment
14.619752233457,3.0,4,7.632885505395133,JumeirahVillageCircle(JVC),1,0,2026.75,11,Apartment
13.864301674514206,0.5,1,6.35088571671474,BusinessBay,1,1,2025.75,6,Apartment
14.23750562376114,0.5,1,6.133398042996649,DubaiMarina,0,0,2028.0,3,Apartment
14.711598990684092,2.0,4,7.217443431696533,DIFC,0,1,2026.5,28,Apartment
14.560301446509753,1.0,2,6.930494765951626,BusinessBay,0,0,2026.75,4,Apartment
15.171861300310235,5.0,6,8.109224953089955,Dubailand,0,0,2028.0,22,Townhouse
14.53335083891935,1.0,1,6.643789733147672,DowntownDubai,1,1,2027.25,16,Apartment
14.711598990684092,2.0,4,7.217443431696533,DIFC,0,1,2026.5,28,Apartment
13.754699481266208,1.0,2,6.561030665896573,DubaiInvestmentPark(DIP),0,0,2028.25,1,Apartment
16.489659276356317,3.0,4,7.980365765111246,others,0,0,2025.25,1,Apartment
15.49260730578806,3.0,4,7.578145472419466,UmmSuqeim,0,0,2026.0,5,Apartment
13.76421831620775,1.0,2,6.452048954437226,JumeirahVillageCircle(JVC),0,1,2028.25,8,Apartment
17.71748324774094,6.0,8,9.820486306032722,JumeirahGolfEstates,1,1,2025.75,3,Villa
14.429105202363662,1.0,2,6.879355804460439,JumeirahVillageCircle(JVC),0,0,2024.75,26,Apartment
13.853662430880517,1.0,1,6.71901315438526,TownSquare,1,0,2027.75,6,Apartment
15.123843647884687,4.0,5,7.89655270164304,ArabianRanches3,0,0,2026.25,9,Villa
14.524476460204204,1.0,1,6.652863029353347,MinaRashid,0,0,2028.75,2,Apartment
17.216707972959764,6.0,7,9.725018565057663,ArabianRanches,0,1,2026.75,10,Villa
15.123843647884687,3.0,5,7.955775781534187,DubaiSouth,1,1,2026.75,26,Townhouse
13.384729180332174,0.5,1,5.84354441703136,JebelAli,0,1,2026.75,10,Apartment
15.82372472458392,4.0,4,8.721765357145012,JumeirahVillageCircle(JVC),0,1,2028.25,3,Villa
14.0724764311489,2.0,2,6.98933526597456,DAMACHills2(AkoyabyDAMAC),0,0,2027.25,25,Apartment
14.650591668252272,1.0,2,6.625392368007956,BusinessBay,1,0,2028.25,7,Apartment
13.444448325847754,0.5,1,6.0330862217988015,JumeirahLakeTowers(JLT),1,0,2025.75,15,Apartment
13.304686600863562,0.5,1,5.993961427306569,DubaiLandResidenceComplex,1,0,2027.0,2,Apartment
16.257857680289998,4.0,5,8.698347400458186,TilalAlGhaf,0,0,2026.5,4,Villa
14.80876270134486,3.0,4,7.8009820712577405,TheValleybyEmaar,0,0,2027.5,19,Townhouse
16.29204904211537,3.0,4,7.630946580890459,BluewatersIsland,1,1,2025.75,9,Apartment
15.829079489004743,5.0,5,8.773229786032473,AlFurjan,0,1,2024.75,21,Villa
15.319588176962746,3.0,4,7.917536353943631,AlFurjan,0,1,2026.25,22,Townhouse
16.391923875487784,4.0,6,16.391923875487784,TheOasisbyEmaar,0,0,2029.5,4,Villa
15.201805169084134,3.0,4,7.797291273547472,GreenCommunity,0,1,2024.25,4,Apartment
13.698977865303197,2.0,2,6.692083742506628,DAMACHills2(AkoyabyDAMAC),0,0,2026.75,12,Apartment
14.214287349062356,2.0,3,7.036148493750536,AlFurjan,0,0,2025.25,2,Apartment
13.910821646859095,1.0,2,6.699500340161678,JumeirahVillageCircle(JVC),1,1,2025.25,21,Apartment
13.68767832281738,1.0,2,6.63200177739563,Arjan,1,1,2027.75,10,Apartment
13.955273369904273,1.0,2,6.639875833826536,JumeirahLakeTowers(JLT),0,1,2025.5,5,Apartment
14.221613462636961,1.0,2,6.535241271013659,AlSatwa,0,0,2026.5,10,Apartment
15.220136121227867,0.5,1,7.173958319756794,DubaiHarbour,0,0,2027.0,9,Apartment
14.731801689838349,2.0,3,6.85751406254539,Bukadra,0,0,2027.75,57,Apartment
13.910821646859095,2.0,2,6.913737350659685,others,1,1,2028.25,2,Apartment
14.508658238524095,1.0,1,6.559615237493242,DubaiCreekHarbour,0,0,2028.75,5,Apartment
14.214287349062356,2.0,3,7.088408778675395,JumeirahVillageCircle(JVC),0,0,2025.5,7,Apartment
14.508658238524095,1.0,1,6.70196036600254,RasAlKhor,0,0,2026.75,2,Apartment
14.343193888767015,1.0,1,6.645090969505644,SobhaHartland,0,0,2025.75,10,Apartment
15.687312888712007,4.0,5,8.193676665955241,others,0,1,2028.0,2,Apartment
14.711598990684092,2.0,3,6.836259277277067,Bukadra,0,0,2027.75,57,Apartment
14.22097566607244,1.0,1,6.415096959171596,DubaiMarina,1,1,2027.75,3,Apartment
13.774689605110144,1.0,2,6.452048954437226,JumeirahVillageCircle(JVC),0,1,2027.5,19,Apartment
14.220976332738882,1.0,1,6.74993119378857,DubaiHillsEstate,0,1,2024.75,5,Apartment
14.541017468870699,2.0,3,7.259116128097101,AlFurjan,1,0,2026.5,28,Apartment
13.997832948091215,2.0,1,6.784457062637643,TownSquare,0,1,2029.75,24,Apartment
15.788201868779279,4.0,5,8.747034264178168,AlFurjan,0,0,2024.75,5,Villa
14.669926311652166,3.0,3,7.573017256052546,DubaiSouth,0,1,2025.25,4,Townhouse
14.403297778421795,2.0,2,7.009408932708637,JumeirahVillageCircle(JVC),0,1,2026.75,7,Apartment
13.68767832281738,0.5,1,6.180016653652572,BusinessBay,1,1,2027.5,75,Apartment
14.591271292584622,2.0,3,7.153833801578843,AlSufouh,1,1,2025.75,7,Apartment
15.687312888712007,2.0,3,7.407924322559599,DowntownDubai,1,1,2026.25,10,Apartment
14.158228251057315,1.0,2,6.75110146893676,AlSufouh,1,1,2025.75,7,Apartment
14.009699748325493,1.0,1,6.697034247666484,WaslGate,0,0,2026.75,16,Apartment
15.009433329466965,1.0,2,7.341483852363161,SobhaHartland,0,1,2027.75,11,Apartment
15.201805169084134,2.0,3,7.48324441607385,DubaiMarina,1,1,2025.5,1,Apartment
13.790193775620484,2.0,3,7.098375638590786,DubaiSportsCity,0,1,2024.25,2,Apartment
14.845130332288226,2.0,3,6.97166860472579,DubaiMarina,0,0,2027.25,5,Apartment
15.713130567816833,3.0,5,7.717351272185329,AlWasl,0,1,2026.5,3,Apartment
13.955273369904273,1.0,2,6.860663671448287,JumeirahVillageCircle(JVC),0,1,2026.75,12,Apartment
13.527829818844937,1.0,2,7.030857476116121,JumeirahVillageCircle(JVC),1,1,2025.25,10,Apartment
15.373655386537118,2.0,3,7.1929342212158,DowntownDubai,1,1,2028.0,4,Apartment
12.706850963741102,0.5,1,5.942799375126701,DubaiInvestmentPark(DIP),0,0,2026.25,5,Apartment
14.403297778421795,1.0,2,6.647688373563329,SobhaHartland,0,1,2028.75,22,Apartment
14.115615150414612,1.0,2,6.777646593635117,DubaiMarina,0,1,2024.75,5,Apartment
14.438652569122295,2.0,3,7.188412736496954,AlFurjan,0,0,2026.5,28,Apartment
14.173185701536545,3.0,3,7.533158807455563,Liwan,0,1,2027.75,57,Apartment
14.619752233457,3.0,4,7.632885505395133,JumeirahVillageCircle(JVC),1,0,2026.75,11,Apartment
13.132315688453556,0.5,1,5.82600010738045,DubaiSportsCity,0,1,2025.5,15,Apartment
14.038654909278163,0.5,1,6.300785794663244,DowntownDubai,1,1,2028.0,4,Apartment
15.703791745514659,3.0,4,7.853216388156072,DubaiMarina,0,1,2026.75,11,Apartment
12.899222326086994,0.5,1,5.940171252720432,DubaiLandResidenceComplex,0,1,2026.25,9,Apartment
14.115615891155079,1.0,2,6.785587645007929,AlFurjan,0,0,2025.25,1,Apartment
14.731801689838349,2.0,3,7.170888478512505,BarshaHeights(Tecom),1,1,2025.75,7,Apartment
15.59046307836746,4.0,5,8.375629627094451,AlFurjan,0,0,2024.75,2,Townhouse
14.220976332738882,1.0,2,6.675823221634848,SobhaHartland,0,1,2028.75,3,Apartment
14.570640966429071,2.0,2,7.047517221357296,DubaiSouth,0,0,2029.5,7,Apartment
13.437175577097312,0.5,1,6.0014148779611505,JumeirahVillageCircle(JVC),1,1,2027.75,10,Apartment
13.337474757021274,0.5,1,6.091309882077698,DubaiProductionCity(IMPZ),1,1,2027.25,6,Apartment
